NU_INSCRICAO,NU_NOTA_MT
a8ff98be02bcfe5ee1b05b1750db420c784f10ea,488.79476700373846
43abfac89c4274d0247013b7f4a72ae44f40b690,590.4110815411242
c97f92f5a40287103a15825342c07c6934612f91,563.4244596998731
22568c4df5730d237a6d04638236b4a4275045b2,470.88011141795266
113ccbcb274b0f8954abd840d3b2dcd071607c48,443.4160695454042
e0fb4330b31139d54c03d4aabb28630bc8c04f2b,572.5354975088457
562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,533.1679383082035
d318cdf726e75a85fb06b76f0706d82a39d5f529,495.1159402838318
bf48d7228b91020d3a303075f3da43cec0010a0c,-17.22777293975103
5e77bc36ebc7b7cf269fd451d7a932505c4c60de,-18.24840994527584
116e49b21d5e738a4c69465bf20533a7fd585387,543.3913223010481
c2be312fbf3fe56179cee4416c1ee84ade5f4106,397.0800754690274
9bdfb153d795b81949f9a5ef90748ab1fc30f40d,474.611957439642
1812ced2834635024cb12366e123ce639e72ba00,-22.63004338718276
e7ee28c592cf44e9f8a7f0ba2465e3c8e096beef,-12.439423237572928
296f962d9811dc774920859f38e90711223aeb71,459.65602089386863
7b54235cede4dc0f4cc456d477e2fe3e36312242,4.402497932698209
74079588e7f80c24c90c275c0753fff1b82fde04,463.5884346794006
98ea40f72dbdf492c2f9d72223ccb4e3b6909542,451.3097421530564
41981451665840cc11c4a9a55034ccda5058953a,-22.539899591518306
359af3a290a0542fe3bda2d0f711f6ac48ceaf59,402.2385797020468
b26072005ef6318e6365d49229cc4ca9f278a92a,622.1844829932139
81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,374.94000515228953
2790bc72f48799f3c8b65994efe66579cb4c86ab,-0.8967926392394423
811c61798b17a68d456415ed704967b92f369366,-9.121364725879847
44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,427.24890637453507
6f6c43f2567f080b6cc85b120e03b4cb192888fe,510.53477286545
2d4db02e840bb73a3d079f65fad97ba47bef2649,470.0355217319032
d16ee29661d6438fd246ac1361551391316b3c93,434.43681932305003
ef88ba7bff10c3901a068763fd308ec0f669989f,515.6053453627783
fa7c7baed670c091595d5241ac60388158d865a3,494.64471921911627
2eec2a8804041d45e6aed36d780af42077db9738,4.818203871576699
e1b13253d0c6d128395ef9038e81b867ccffd75d,-14.414534755655408
4b1272abd1c223c6b3866738343d0d1a187bceee,475.9281597962931
9b3ba216b99a9facb99d291a24ba7f31f7c16d47,648.8854347718238
b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,643.0095487091893
0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,4.3979734545352045
6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,497.5155343645457
9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,602.7609682372162
96adeb926d2bf38c47605752b4583e2421670498,-16.04191387330976
85532a763d300142aa5730640d6557e951c9d5a5,460.99444829342445
1d0c6ccbedb71ac35c84230c2178b1e63121d981,430.7907088677373
d9f19fb6fb2930ab8b678a7b0323002ad203037e,407.6837678055097
548afb11f5558a98d60d15812ce420183be2384c,428.2997348560193
c71e696d1da963c9ca2f3721235636f0c11a5214,-11.58140687975256
0df706507e7b9949fadee6ca5d133b6121dab638,410.32270960059446
273f728f72746a324f8edca20016b31ebdfc69c9,525.910155092239
315664ca896144a5b09dd9fefa1118c077850632,510.6809475650158
270beda937aacf0ccb92f8c1c79f8ece81631474,13.94043101103314
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,436.7385610119382
72015742f88294ff22136b796ae21fa3bd7ff783,14.344845415205846
e76ff15c117627b54fd9982e861f440dc768ecc5,24.57447553664081
21fd3328af19163fa8b6aa5379c514cbb80aa40c,639.1166028260986
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,583.0010432216717
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,38.52380872210683
82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,-11.573655016101608
991f7e20c95b8ccfe1e778cc46271298255ef03c,516.6669881956165
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,653.4519899329445
15e213eeafccc2104b09e68d19bf0d319e6b3d23,486.7368701978104
1980b884a95091958fed36f2a25f4f67d951307a,492.6599750643872
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,551.8457133564664
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,559.5215855270611
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,518.0892649577378
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,647.819407076726
17b5dd38279725f7bf42fd672087d34581aac7fc,562.3796185817507
91be8aaf2eaeab553df643e309d7731f55951416,-12.022848664207958
8309b6e358182075fe70ff33ffb819491bf7dce4,511.5174277822034
05152b3d0b3835e47ba4a0f645420453ec606f11,5.364193382672939
18cc562b243cac2c8f6e88260ee7de9345e511da,504.98031506172595
e300b2071c31c00ccce1ed056a9ba5cef3257509,12.193691050773168
b8574cdb72d7c948c3c536501930f4998cefc5f8,533.8357880371875
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,522.6236113047638
642d4d14f3a42c4c70371c9e647d87c350756dfa,632.9348999186996
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,-10.684985168324076
6047a4238c87b04f722c0bf2705289ab82c0ffd6,465.8345374296425
c2cbe6a23cc008611e77294497830f9e92e8bc97,659.5519109610956
8635319581b84dab491c5ebbb9f2527208044d6a,428.29298863587024
393aac47666d86df377cf029a6e4405d58ee8865,-5.59823267779526
7c57d6e43c628184d269344c670fa6ed8596ec86,-16.583760580849358
baa3231770de496cd7901551292411fcd175d6a5,471.5192150013553
deedf4f96c04de5d73e84bf87eb67e07de11df96,-23.00096810341701
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,415.7985364707398
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,485.3880124974598
9306c48c3b1941bdc4639843294326772caec025,557.0016978333615
4d911ccccddde4e30483e3f79293bc0c936176ea,481.8579307572005
c196ee2052027994534830c4326b3f636f1b74d2,487.5421260722576
915efb3607fea8a03fd1edb816c912cc537edb9b,537.8747368254668
ac1df349db67d05cd3b442fc71eec050caee4525,453.08059899330163
0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,-15.501938695277307
603c228e78a4706ed100c1c07c76ecc13288425d,506.51364786241413
118799dfc52115ba91843fd2c77400493a8c2720,494.7197228620223
23b99de44a07ea38f827ad0714169bae4bcc8711,526.9631856844687
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,457.0077621689559
aec4c0beeb85804832670209b2184df3b3c600ce,392.3309480645741
ccab52a527f2b492e0e65c70afb5266c53351197,-19.163179360081777
1f92470fe8137bcc16059dff0384cde43e2db448,588.6258353136426
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,503.7552857637713
a62072894278c7e7aab0c7239d2ef25e259c9849,371.779206919715
d4ea760a67ed0ba257c76fd9a197708642e8bc62,483.39627997167025
9f56aea741a82168d02d038c0575cc392237000f,7.145732967811059
53e74317befbb39e2f5c738c306fc6d34aaa192c,462.1018374756601
2c9618dd62fda981e539fca57ee3be6b6de870ae,422.9778171619187
8500865acd482736233a43a6b616705bec5928dc,451.54637549381937
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,431.9153074074912
fe1d5e20196d946c045d658dbd81de762c858bba,576.6095545968094
0fed213d36822ff189430e3b844e420b84783559,13.17457847352835
6b1071436aa5429f5ca0f6603454282e572d5ec2,441.6120141348482
701b94e2722c3bccbd419973779c74cd901cbb49,547.1357697714384
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,408.1317525854963
40272b7b6944953d19441f3d11db1ca6259036c7,491.2423431045248
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,478.6840226998098
ae5b05ce0d8d567328db7bf3b32947fecef73870,-15.371792782250507
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,384.32704252030663
189c4106bf1678e12e9891b3688337a22f2f611d,-25.547729140792736
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,2.3116252145692133
57aad26f657f508f28e7a4c7d8917a985a54b44f,432.4343503944662
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,525.9524375803513
204da37333efada9bd5864510185eb8c4d41fe48,39.668057178892205
69ad43874be3091574f051ca334483f5953a7e37,2.4475341217403503
f212e61eadee0388447fd7aa71a63b5b231ec46a,433.24011555726213
08bda823dfcbcbe45c46e6666268434b54a875c7,-3.4402921454982582
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,29.014024206302587
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,572.3762232312712
067c07859139fba60b96329bbba80fed79ed9535,511.026909376332
7355cdb97afc51c0d4fb1895d407adc1a826130b,407.5779598500069
3c69a9f903494bc62eab1f114782bf8eb8380e95,470.73872261975134
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,6.364501012471878
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,433.8385850878914
f6b570f463b91beb332e1e5be09838dea7214790,443.01011287370955
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,553.1497368958859
23f42cbb61a06a505bc0fb98585945008f83f1cf,453.5425572292606
1b148ac62bb092fc8e1b5340ac12924dba7d3715,448.31250418796526
a714da15af9873f1ef20fae52901a9ac1d8ade35,477.3838794436401
1db7ee0e01a793bac520aa333f51e963caa92d4e,15.686823279534273
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,520.4901814201543
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,470.6813016335753
46eefba83d46b5adb275c69224fe09fb630d5358,559.6896759939292
f571bde7cea96e93003f7883f1b9850f96fe9c6a,534.7576520074135
e248d194082a8831734a6e3a34a58f6aaf5039d9,457.12180133863956
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-19.106900720983898
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,452.9736971271916
eb43926f5b09278e6bf0d34a2440bc8670244656,430.85749545742675
893adc250ec2d94bf7fee352c7c17cb765d333b6,459.5874440307436
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,455.30772647555835
21e7c065af2be78876ed12d2efa20420080f6275,444.25407096679186
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,445.8036438237529
972908d6e89a97159ccb1dd1d4892cb970cae6a2,481.6934861254671
685b9a65ae48916267ab7503f8f55a3a466abd77,635.2791596120218
8064c6c452997eb96ae79e2d5d3c348581e78b14,621.8447756923362
8605485ed65313a27e96f467456f1a53f1107500,491.702225595864
768fc57d371dec37913eb51f11818650d83b7e63,484.8155300575845
9ddd5a166c6c32e390e4f439437e444546df1187,-17.2431978016155
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,469.46233959914133
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,496.1637191446898
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,430.7055282670935
689b58e47a677df619a3ff52d548b7248d7659ae,2.5135823900173726
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-16.754319749777856
b0d03f4d46aa50849796dd95473755112c1fe26b,393.6177323413126
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,440.8078369553332
fd4666997792a70aa3116ea109dd8b756f5b2135,-20.181641926747176
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,467.3865218482881
28f15b94a9475a6ee13da565eca0c6afd162c4b8,431.3774362791169
1bceec9f2b9439b2ba4733e3527da7d5063df496,399.7738367763213
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-17.143553170792085
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,429.80779384736604
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,516.4228007847204
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-13.744626290095134
fc0624bcc7e605b2d20a3a16857675498491654e,494.32979392672297
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,39.828938249561794
6860ba98c2c65893de299e4755087d5d6b6a6033,467.57924582914876
70130a38cbf5e620b6ab5122bd69566791902b7e,15.437552450065912
930383c9037251c38e40ad9843534cd98c91a0e7,-6.936177272945218
4f2370175e8559143c43b30788b65260884ea2f9,493.1468952891969
b82ad5b2113a68659252db9051093cc05087a38b,-8.045900279226098
837c933e6e8b380e440024abe3eb4ce9a7ad6315,457.03549290609436
478cf2c66a99d0106080fd93fff65c9a56b04453,-19.752862666624374
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,469.3918003725795
1ebb9d6032291ece52576d2d08192d9b2b99f454,638.6330254527122
d958d954eecd475a0531335ec908bdaba301921e,464.9343361243382
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,420.15994292839184
ec522885b9a426515641c1c67a5528e18f14bf5a,1.8475838981038066
69c2149031d76ac0451f02e2c9d0de205806a07a,-19.61298724765966
3834a3cc23a38eccc9189e8bee7ee358b75fd635,405.99805904110144
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,467.18068109829363
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,487.98866089196855
9374367408d6d3a00bd23fafb447f0fe9800b278,540.2742471877
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-15.17131006994659
c8cf85985775108a962f206bbc07f9b96edf577d,445.66892810689967
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,11.617694371176299
22c4abf2162ac430458742f60e265835362dc7d3,-11.873460192834102
e4220a05813204f233d232a847cf24d60fc460c0,561.3617003404464
bc94527b84d81f7092c3694e357b02eccad91f1d,-8.681916781958602
66a58d3b1020e10bb366884a26853f1d267bf42a,437.3998713290653
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,441.3333277961976
d084e1c3d7146dbef3c6481a96359948bf91d7db,449.11902014994837
9888d8f325173fc4f4bac14903ac7b770478e1a4,7.644835615411976
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,529.2490596951843
261b29785844821814715b52511dbe7bc6905168,521.3735221829255
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,16.96877414125209
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,436.2445729892504
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,465.1132130246322
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,506.02203438362335
2aee59a8709e9bbf7de39903fe1172fd948e44c1,541.48209650331
cf71722a9c4e583c4931ebc390cfe917e63e80c1,507.2774275313503
77b20dfbf4075cf839105980792b7298380acabb,1.6262398354742693
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-10.319813865627255
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,412.3560265672735
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-17.405085498005644
0e326387495f24745d2bc6110ac18f3580e56290,551.3030273460289
f94f945618e9047bdde48cc06cc7a6e0af719a37,397.0411540741219
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,476.31403989472847
3d4c1727853053cb5eb4d407b22396e314509d86,-20.87785580857733
580063acdd223dad07639900466c199c7ec6de6f,470.6385350427557
265f10f7456631dec2915feb97ca6b706d8afb34,409.59849567908884
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,591.8947742253301
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-18.978949854773436
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,503.9268462414774
6d599c950879cc9667cc49f0bc52ba4868387962,-14.318012245218437
7ff56884aabc69f1d8b14577a6407ac705d35620,388.48935900629795
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,506.70089683433275
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-10.658342334098402
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-20.105702421738407
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,450.8707784302744
424bdb568028c00e963fc710f7a31107978feb84,408.3112666595587
9fc249e4d6dece656c8796d34208d45dc535c3a7,561.6750991337805
827c808e5a3d17b81cd7cb9434f92b276416a39e,458.8676962609112
3b14b7a79a33800100b57153088a4658c2979c57,441.32055216236535
5916e2530308e5ce4602179367a5372a5f5135e2,472.959995273142
a5880689fa0d7e2b80596a17c3f6a9e85439d398,539.8929869095373
c8cf5c4159c454809b801ea438db3974e8242c7b,529.563924611501
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,644.6255065195827
19b8b06263c22bc148bd3e79ced71751b0462f67,2.8916537478260693
68043cf6df7116c4fbe9e8c461155a79d1149997,506.9692270756624
ffbf2b9497516c22da904a5736fef527ba8b868f,436.98769089436064
5001def5a54c7352a7f5efe6ca553cddeca44e73,500.4173024841097
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,597.5510590309951
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-14.536416422220764
c57a918711e5f9909c06865804a1cc13ccb38936,455.3714983013321
d43c8bc37d22f63102d62317b61cbcdb1331054c,583.8349819632049
373440621611720645f51dbbada979c89bb14cd9,483.95758111908714
6cb9ea06bba586157fee26eb9d3642894fd55b43,441.64759027202547
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-10.326797814735738
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,480.5826210994864
36f872f6120d768d0659a8dc67903c0ebf85f7e1,429.31246113296544
6eac66cd9ec970d8887a7df2ed69c132b8049521,24.648189618289543
194268c39d944ac4b3930c2c0bd8342c15773ad0,-12.741973696893467
32ecd1831c2972d2e350967d4c96614030d9c2e6,466.0877268253435
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,7.166980923304278
9f9fc9c670143177022b7ea79292186768fb3849,418.299355604817
fe8333dd7a48c2c6da19394b93e6413b2d969588,691.450711228358
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,526.6377474167524
e7155d360d9614f96d8f28af8cebee412228e753,516.0032484151778
8bc5a02113c1d872fd3d7c745df40e622400e51a,629.9306528662114
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-8.415658651583822
e3674c21fa2357713f79e3e228580d7a772c62ca,529.2618520544505
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-12.57877535598525
406d38e4421757935a3e7898f767a98c306e4015,10.057126617781204
9aa4a411cd914b73b9d2843d50f7796dad1c0969,435.89535762869247
061ec45bddd19204b4ed9e1cc794b116aaffcd97,558.3568705266678
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,480.17011588334725
0cae68bb07813f6be4f476c21d699c697cb479d9,0.8447390365913279
1ab6ff506119fe0fb2b17147c7019e7419a4be14,446.3507382870829
83400bcebb04d1605ad7d37568b1bf4bde04b494,444.8992942434524
54899865c8bed8eb4d54c8d4c8ae09a30864290c,655.4794809492344
63e7e834e16f11029f62736780b3a101cac5e5f8,611.9475233359424
dc7a06efb8feb5e397b1d57d5478e2965322e80e,477.22408220761326
625786c698ec763a4dbba2978876dacf605d42c8,-10.445905451901567
8ba8d9f7e4d980b58556226d906e2236659cda4f,380.3116959723754
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-11.748648984915555
ef52f1830fe4acb0d7ce223353a239b3fac81925,440.69842687933567
873ca0475258c0454ff969ff7f8b779c30729f48,467.8746309821011
43d7bd465f67853f09b8ea211afa8cba29d6452a,381.51827105243257
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,429.65054888473423
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,519.630861693124
49a9e7f2baa21147daed25a03be27ef0d785cdaf,422.2780110045182
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,559.0739773505283
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,562.5445781323901
97854c6bc17f30f476dc404dc3e74bda38afb8ba,13.762983079911468
c57e5c73a18d895c0d10f18f4ca74d5073c16698,524.0961594533105
2ed840bcb61092680e034399b5b638d6492e146e,12.769792089614803
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,455.9295244581982
1a4a30ccca625947b0d2a60f25702e8066320f5c,-16.022487669046146
291eda98ff5f826d1adeec3ce1efc385ece76e7c,424.91288490753305
a976f1e8f9ba929071999ca384edb2f2bd0e0026,465.5287090432786
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-15.222583499291806
601eb56c4870e7f3ce567bef879997434fab6978,424.21319571761484
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,472.63765090682557
8d2007f35400585b1a23535658a56e3f56deae16,588.3115315239235
504fb778c3000f0f74c49d28a157ef535df7b26e,507.72272636968694
41486a1936312d298dd64860a5d146bbe6e1f6ad,448.9470659705551
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-15.962100556845872
eaf79174460e09e7653d588de06f97e1bbd42138,505.61373084397087
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,397.25857833760045
2181b6cd1a507e4be28b56bc22a49fc0c508891f,489.2345427347933
5cf539ec5fbefdd7e36c73555623aef55261b30a,617.6161524620436
cfcaab878786f9216a4d8433f2a46bad9276aee4,474.548644270761
1b24de7ad1184ad4a97f373e876b96eea61c6b17,530.0171526490386
c261830482fb017b2cca67da0781f4b8b8d83187,-4.1780168886802205
62add403579d50fbee420593bd16447b10679b89,523.62149527044
d8e056958f364d9b9abc8cd7d7e464341655e324,3.7256622328104996
e00b16108ae0577000f16ced5a92205b35879b17,422.15113265701694
578b34d9c52218727f025eeeb7e9ece099e7962e,5.562539886494921
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-0.9911993717527334
139838127162e6aa92bebbc5651e0472286a0619,-8.639224241352087
3c4914af467ac58e125a45a078ab6cd43e13b655,449.33950530557354
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,452.0541657952126
df7d7db821755b6e9a024a3cebe06b8155d9c708,428.07238442175543
8134453bc66345ba09033fc2118df694fa6a5299,469.34487632739734
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,441.4774275671362
b04d55df23021bca201b74ffe2e63ea7f2449877,464.0341970556768
3f318550fb1494cc6160d1e031ae29ac2fc065aa,475.22666128685785
ef77de8ef635260390a3261262869ca5c6135f59,-12.478918537724624
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,9.576474116568228
c7cc0461b2c741ae81ee815a975dc6b9e514875c,464.7727556850194
73274817307e9baf478abdd2e6e73bab0ab26ecc,-2.469082833454692
af6c4e9ec5b12de767977306416bd0d9447d310d,403.4365161164857
7b309e8114f95274ac95aad6697df953fce1d861,456.8081604855725
354a476d6cc00db02bbe4bacbebe0298c14b9926,4.7151697416900475
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,428.8456963984099
adcb305091a3f8b4a9771362caaae7d2b39465c2,497.5707681354708
3b08ec5615162eeef39ddf97c305601f8d6be53c,600.857302137105
dd8bf6ed8a7291b0bac35478a7d4812939478898,546.0636946245899
298c9c61c87385c00c8eaa4192d153a8d059e411,442.89958940635915
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-23.84608758825084
64449fe7c928f02f796c5b0d527c681b537f7859,440.1689776482744
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-15.74145252842166
62d6fdccdcae41351a63bcd346eb65178c0481f1,261.94666174972747
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,552.190910180395
f0d08da594cee151c351acda8e05cedb7aa8f2e6,569.1294167260791
cd2030092aacaa9580845fc92189ad3bc1a88129,413.6419196515456
1372e1ae0bd729de3f59baae76f62b02b73b21ac,489.9298764829786
3a74629fd3af085f644ada2fd31359de263dc95d,458.6968042367686
c5c4d066740c70017879a186e3df0b148edb1785,421.27080848856895
93622845055ef268067ee6964763aff9683e8360,413.2734144581073
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,400.27698256354546
7e760b93b2a189673c81aff7015aca45b4f50f3e,466.51758957920964
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,6.368284607203812
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,436.77293951509773
04013eb3b9f5e047e3c384cbc124d6be434890c1,401.85637796044904
da0d4b43fd0c5896ab67944d72aa269aa842668e,621.6553049357208
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,480.7901674973329
bf751d79db8096cf876ac75002003bf2a7da2035,434.36991409715506
6e85f5878fde0da41bcbdeb1050e561c334bc31f,11.997049252299849
726af52ecc5309864376cfbb79843e4d9bc67eb0,527.8059897621056
cdad5bfc0354572880fa799d9a0af784137de4a0,-15.283678936378909
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,491.93052085167017
9cb5797ed8f7ede425ba307f769774b42460774c,460.0985945645482
ac75c3f733f769455017ffdcf9b4ef75af3f853b,416.57575706219984
8c408798149631973f52a14f363b604349f3425d,584.92672840465
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-15.45265666706588
0f1c44bdb576aa13a22627c4415521e2a68398e9,-14.265370552629037
b04c28955fd0f07bf69fc01d69aed8d166814b31,411.08625844359
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,442.45101448600894
fa2603e1077c05493a48a74c6365a8d938b9bb58,457.0102607523075
0432abb93e94758393c78d674c53761c8e7547b2,397.6622246612144
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,537.6118139223549
40e4c903604e672a031abf55a0e9d0be2499e19d,553.1976748048612
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,542.1810224868357
ae275ec587fa99cbc535a14b099e9a53418ad6f5,622.3854647016736
a40bcb038126e8fcc18613587d349c451b17495e,660.9347380961626
9b19bbaedd6ecaef988bef930c5793119b19dc00,441.6849659419351
62d3a19afc54c1410e6e771ea29b909f8796cdcc,4.864608929452606
d20057efa140f475a2ab2abe27411b82e8da0e5e,23.794209010514564
96e1a9ae54f3094c2837def24b35651fd65b7683,1.9207508128968982
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,433.32756742453364
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,476.54751578737836
f97828327a4314a4678a907d32d289e43235a80f,-16.446030422372942
46ef075a91ce3096159d24ef137e502955a2e92a,449.18763908977235
525cdb6a9a5f67818cf00847195ba88f8fe91978,-13.814653207128186
0fd2ebb2cba41467a2f1f064879e27c14671db11,455.4133854982982
1a4a64788e42e62aebaf976e118e4312f271be20,547.4648572460603
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-20.481200543023792
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,483.8871108567454
fb888df8e882e6c0d8422fbd16748fe087fba56a,66.63615990559715
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,483.69662746114835
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,9.249512469767254
d920d310fa85f5d607cddd3f366d1fb4901372da,495.15757339157716
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,471.9639561779918
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-18.1974786673741
ba01e15e5a2f24d0dd9b724618655a329ad61213,462.4481933966947
dbeac2f05498472ec708163898309999efef03f2,375.2385274664576
31782322f561ad5f596f6ae148c8204fad23705f,-7.899150267771397
bfd9561d59f723b856dbcc1ce674e11bba238a99,-5.534146850226563
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,543.7238512337904
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,459.4386686885192
825b9a5eb0d8725082051b41e082aed01dc9be7e,414.8683813845655
67d77c90ad21e26bfc94677547f6910b01dc1d32,426.7408864071966
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-13.985800976320071
74271d115ce6ed32aa2aa834385200a606c62bce,357.6686569393666
6efd349903f7b391b6f920cc76de7b507258a8c9,414.38492933545723
e85ffa10d21d03b9b4e925b5808dde341be4a62e,9.403593098507834
c0934de7b64b1ea909ce77c97580606e18936874,608.7686284637483
f81906feca10f1eeb5153e9f662a06040dc795c9,543.3619113418142
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,435.9189462566892
2ad02e38865830766bb87531dcb154852364eb39,546.2695037099345
